x,-6.0,-5.88,-5.76,-5.64,-5.52,-5.4,-5.28,-5.16,-5.04,-4.92,-4.8,-4.68,-4.56,-4.44,-4.32,-4.2,-4.08,-3.96,-3.84,-3.72,-3.6,-3.48,-3.36,-3.24,-3.12,-3.0,-2.88,-2.76,-2.64,-2.52,-2.4,-2.28,-2.16,-2.04,-1.92,-1.8,-1.68,-1.56,-1.44,-1.32,-1.2,-1.08,-0.96,-0.84,-0.72,-0.6,-0.48,-0.36,-0.24,-0.12,0.0,0.12,0.24,0.36,0.48,0.6,0.72,0.84,0.96,1.08,1.2,1.32,1.44,1.56,1.68,1.8,1.92,2.04,2.16,2.28,2.4,2.52,2.64,2.76,2.88,3.0,3.12,3.24,3.36,3.48,3.6,3.72,3.84,3.96,4.08,4.2,4.32,4.44,4.56,4.68,4.8,4.92,5.04,5.16,5.28,5.4,5.52,5.64,5.76,5.88,6.0,6.12
0.0,5.663101216028925,5.650606392381962,5.638363989414734,5.626374007127244,5.61463644551949,5.603151304591473,5.591918584343191,5.580938284774647,5.570210405885839,5.559734947676769,5.549511910147434,5.539541293297835,5.529823097127974,5.520357321637849,5.511143966827461,5.502183032696809,5.493474519245894,5.485018426474716,5.476814754383274,5.468863502971569,5.4611646722396,5.453718262187368,5.446524272814873,5.439582704122114,5.432893556109092,5.426456828775806,5.420272522122257,5.414340636148445,5.408661170854369,5.40323412624003,5.3980595023054265,5.3931372990505615,5.3884675164754325,5.3840501545800405,5.379885213364385,5.375972692828465,5.372312592972282,5.368904913795835,5.365749655299127,5.362846817482154,5.360196400344918,5.3577984038874185,5.355652828109656,5.35375967301163,5.35211893859334,5.350730624854787,5.349594731795971,5.348711259416892,5.348080207717548,5.347701576697943,5.3475753663580745,5.347701576697941,5.348080207717545,5.348711259416885,5.349594731795963,5.350730624854776,5.352118938593327,5.353759673011614,5.355652828109638,5.3577984038874,5.360196400344897,5.362846817482132,5.365749655299102,5.368904913795809,5.372312592972254,5.375972692828436,5.379885213364353,5.384050154580007,5.388467516475399,5.393137299050526,5.398059502305391,5.403234126239991,5.40866117085433,5.414340636148405,5.420272522122215,5.426456828775765,5.4328935561090494,5.4395827041220715,5.4465242728148295,5.4537182621873255,5.4611646722395575,5.468863502971526,5.476814754383231,5.4850184264746735,5.493474519245853,5.502183032696768,5.511143966827421,5.5203573216378095,5.529823097127935,5.539541293297798,5.549511910147398,5.559734947676734,5.570210405885807,5.580938284774617,5.591918584343165,5.603151304591447,5.614636445519468,5.626374007127224,5.638363989414718,5.650606392381949,5.663101216028916,5.6758484603556205
0.13,5.719458560180592,5.70596694983274,5.692747897269694,5.679801402491453,5.667127465498017,5.654726086289386,5.64259726486556,5.630741001226538,5.619157295372322,5.607846147302911,5.5968075570183045,5.586041524518503,5.5755480498035075,5.565327132873317,5.55537877372793,5.545702972367349,5.5362997287915725,5.527169043000602,5.518310914994436,5.509725344773076,5.5014123323365185,5.493371877684768,5.485603980817824,5.478108641735681,5.470885860438346,5.463935636925815,5.457257971198089,5.450852863255169,5.444720313097053,5.438860320723744,5.433272886135238,5.427958009331538,5.422915690312642,5.418145929078552,5.413648725629268,5.409424079964787,5.405471992085112,5.401792461990243,5.3983854896801775,5.395251075154918,5.392389218414462,5.389799919458813,5.387483178287969,5.3854389949019295,5.383667369300696,5.382168301484266,5.380941791452642,5.379987839205822,5.379306444743809,5.378897608066601,5.378761329174197,5.378897608066598,5.379306444743805,5.379987839205817,5.380941791452632,5.382168301484255,5.3836673693006825,5.385438994901914,5.387483178287952,5.389799919458794,5.392389218414443,5.395251075154895,5.398385489680153,5.401792461990216,5.405471992085084,5.409424079964757,5.413648725629236,5.418145929078519,5.422915690312608,5.427958009331502,5.433272886135202,5.438860320723705,5.444720313097014,5.450852863255129,5.457257971198049,5.463935636925773,5.470885860438304,5.47810864173564,5.485603980817779,5.493371877684726,5.501412332336476,5.509725344773032,5.518310914994392,5.527169043000559,5.536299728791531,5.545702972367306,5.555378773727889,5.565327132873276,5.575548049803468,5.586041524518467,5.596807557018269,5.607846147302877,5.61915729537229,5.630741001226508,5.642597264865532,5.654726086289361,5.667127465497995,5.6798014024914325,5.692747897269679,5.705966949832728,5.719458560180581,5.733222728313243
0.26,5.778622603870559,5.7641342068218195,5.749938504662954,5.736035497393963,5.722425185014845,5.709107567525599,5.6960826449262285,5.6833504172167295,5.670910884397105,5.658764046467354,5.646909903427475,5.635348455277472,5.624079702017341,5.613103643647084,5.6024202801667,5.59202961157619,5.581931637875552,5.5721263590647885,5.562613775143898,5.5533938861128815,5.5444666919717385,5.535832192720469,5.527490388359073,5.519441278887551,5.511684864305901,5.504221144614125,5.497050119812223,5.490171789900194,5.483586154878037,5.477293214745757,5.471292969503349,5.4655854191508135,5.460170563688153,5.455048403115366,5.45021893743245,5.44568216663941,5.441438090736242,5.43748670972295,5.433828023599529,5.430462032365981,5.4273887360223085,5.424608134568509,5.422120228004583,5.41992501633053,5.418022499546351,5.416412677652045,5.415095550647614,5.414071118533055,5.413339381308371,5.41290033897356,5.4127539915286205,5.412900338973556,5.413339381308366,5.414071118533049,5.415095550647604,5.416412677652036,5.418022499546338,5.419925016330516,5.422120228004566,5.42460813456849,5.427388736022288,5.430462032365959,5.433828023599504,5.437486709722922,5.441438090736216,5.44568216663938,5.45021893743242,5.455048403115332,5.460170563688119,5.465585419150778,5.471292969503312,5.4772932147457185,5.483586154878,5.490171789900155,5.497050119812182,5.504221144614083,5.511684864305859,5.519441278887508,5.52749038835903,5.535832192720425,5.544466691971695,5.553393886112839,5.562613775143856,5.572126359064746,5.58193163787551,5.592029611576147,5.602420280166659,5.613103643647044,5.624079702017302,5.635348455277435,5.6469099034274395,5.658764046467321,5.670910884397073,5.6833504172167,5.6960826449262,5.7091075675255745,5.722425185014823,5.736035497393945,5.749938504662938,5.764134206821807,5.7786226038705495,5.7934036958091655
0.39,5.840484428093148,5.824999244343521,5.809826892588837,5.7949673728290945,5.780420685064294,5.766186829294436,5.752265805519518,5.7386576137395435,5.72536225395451,5.712379726164419,5.69971003036927,5.6873531665690615,5.675309134763796,5.663577934953472,5.6521595671380895,5.64105403131765,5.6302613274921525,5.619781455661596,5.609614415825983,5.59976020798531,5.59021883213958,5.580990288288791,5.572074576432944,5.56347169657204,5.5551816487060774,5.5472044328350565,5.539540048958977,5.53218849707784,5.525149777191646,5.518423889300391,5.512010833404081,5.505910609502711,5.500123217596285,5.494648657684799,5.489486929768256,5.484638033846654,5.480101969919995,5.475878737988277,5.471968338051501,5.468370770109668,5.465086034162776,5.462114130210826,5.459455058253819,5.457108818291753,5.455075410324628,5.453354834352446,5.4519470903752065,5.45085217839291,5.4500700984055515,5.449600850413138,5.449444434415665,5.449600850413137,5.450070098405548,5.4508521783929025,5.451947090375197,5.453354834352435,5.455075410324615,5.457108818291737,5.459455058253801,5.462114130210807,5.465086034162755,5.468370770109645,5.471968338051478,5.475878737988251,5.480101969919967,5.4846380338466245,5.489486929768224,5.494648657684766,5.50012321759625,5.505910609502675,5.512010833404044,5.5184238893003545,5.525149777191605,5.5321884970778,5.539540048958936,5.547204432835014,5.555181648706035,5.563471696571997,5.572074576432901,5.580990288288748,5.590218832139537,5.599760207985266,5.6096144158259404,5.6197814556615535,5.630261327492111,5.641054031317609,5.65215956713805,5.663577934953433,5.675309134763758,5.687353166569024,5.699710030369235,5.712379726164385,5.725362253954477,5.738657613739513,5.75226580551949,5.766186829294409,5.780420685064271,5.794967372829075,5.809826892588821,5.824999244343508,5.840484428093139,5.85628244383771
0.52,5.904935113842678,5.888453143392165,5.872304142041661,5.856488109791168,5.841005046640685,5.825854952590213,5.81103782763975,5.796553671789298,5.782402485038856,5.768584267388424,5.755099018838005,5.741946739387593,5.729127429037194,5.716641087786802,5.704487715636422,5.692667312586054,5.681179878635695,5.670025413785346,5.659203918035008,5.64871539138468,5.638559833834361,5.628737245384055,5.619247626033758,5.610090975783471,5.601267294633195,5.592776582582929,5.584618839632673,5.576794065782429,5.5693022610321945,5.5621434253819695,5.555317558831756,5.548824661381551,5.542664733031358,5.536837773781175,5.531343783631002,5.526182762580841,5.521354710630688,5.516859627780547,5.512697514030417,5.508868369380295,5.505372193830184,5.502208987380084,5.499378750029995,5.496881481779916,5.494717182629846,5.492885852579789,5.491387491629741,5.490222099779704,5.489389677029677,5.48889022337966,5.488723738829653,5.488890223379658,5.489389677029673,5.490222099779697,5.491387491629733,5.492885852579779,5.494717182629834,5.496881481779901,5.499378750029979,5.502208987380066,5.505372193830165,5.508868369380273,5.51269751403039,5.51685962778052,5.521354710630661,5.52618276258081,5.5313437836309705,5.536837773781142,5.542664733031324,5.5488246613815155,5.555317558831718,5.56214342538193,5.569302261032154,5.57679406578239,5.584618839632633,5.592776582582888,5.601267294633153,5.610090975783429,5.619247626033715,5.628737245384012,5.638559833834319,5.648715391384637,5.659203918034965,5.670025413785304,5.681179878635653,5.692667312586013,5.7044877156363825,5.716641087786765,5.729127429037153,5.741946739387555,5.75509901883797,5.768584267388391,5.782402485038825,5.796553671789268,5.811037827639723,5.825854952590188,5.841005046640663,5.856488109791148,5.872304142041645,5.888453143392152,5.904935113842669,5.921750053393197
0.65,5.971865742113472,5.9543869849620705,5.937261334015748,5.920488789274504,5.904069350738339,5.888003018407253,5.872289792281246,5.856929672360316,5.841922658644466,5.827268751133695,5.8129679498280025,5.799020254727388,5.785425665831853,5.772184183141397,5.759295806656019,5.746760536375721,5.734578372300501,5.722749314430359,5.711273362765297,5.700150517305313,5.689380778050409,5.678964145000582,5.668900618155835,5.659190197516165,5.649832883081577,5.640828674852064,5.632177572827633,5.623879577008279,5.615934687394005,5.608342903984809,5.601104226780692,5.594218655781654,5.587686190987694,5.581506832398813,5.575680580015013,5.57020743383629,5.565087393862645,5.56032046009408,5.5559066325305935,5.551845911172186,5.548138296018856,5.544783787070607,5.541782384327436,5.539134087789343,5.53683889745633,5.534896813328395,5.53330783540554,5.532071963687762,5.531189198175063,5.530659538867444,5.530482985764903,5.530659538867442,5.531189198175059,5.5320719636877556,5.53330783540553,5.534896813328384,5.536838897456317,5.5391340877893285,5.541782384327418,5.544783787070588,5.548138296018837,5.551845911172163,5.555906632530569,5.5603204600940535,5.565087393862616,5.570207433836259,5.575680580014981,5.581506832398781,5.58768619098766,5.594218655781618,5.601104226780655,5.608342903984771,5.615934687393966,5.62387957700824,5.632177572827591,5.640828674852024,5.649832883081534,5.659190197516122,5.668900618155791,5.678964145000538,5.6893807780503645,5.7001505173052704,5.711273362765254,5.722749314430317,5.734578372300458,5.746760536375679,5.759295806655978,5.772184183141358,5.785425665831814,5.79902025472735,5.812967949827967,5.827268751133661,5.841922658644434,5.856929672360285,5.872289792281218,5.888003018407228,5.9040693507383155,5.920488789274484,5.937261334015733,5.954386984962057,5.971865742113462,5.989697605469947
0.78,6.0411673938998485,6.02269185004756,6.004589549505418,5.986860492273425,5.969504678351576,5.952522107739877,5.935912780438325,5.919676696446918,5.903813855765659,5.888324258394547,5.873207904333584,5.858464793582766,5.844094926142096,5.830098302011574,5.816474921191198,5.803224783680971,5.790347889480889,5.777844238590956,5.765713831011169,5.75395666674153,5.742572745782038,5.731562068132693,5.720924633793495,5.710660442764445,5.700769495045541,5.691251790636785,5.682107329538176,5.673336111749715,5.6649381372714,5.656913406103233,5.649261918245212,5.64198367369734,5.635078672459616,5.628546914532037,5.622388399914605,5.616603128607321,5.611191100610185,5.606152315923196,5.601486774546355,5.59719447647966,5.593275421723111,5.589729610276712,5.586557042140459,5.583757717314353,5.581331635798395,5.5792787975925835,5.57759920269692,5.576292851111403,5.575359742836034,5.574799877870812,5.574613256215738,5.57479987787081,5.575359742836031,5.576292851111397,5.577599202696912,5.579278797592573,5.581331635798382,5.583757717314339,5.586557042140442,5.589729610276694,5.593275421723091,5.597194476479637,5.60148677454633,5.606152315923171,5.611191100610157,5.616603128607292,5.622388399914574,5.628546914532005,5.6350786724595805,5.641983673697305,5.649261918245176,5.656913406103196,5.664938137271361,5.673336111749674,5.682107329538135,5.691251790636744,5.700769495045499,5.710660442764403,5.720924633793452,5.731562068132649,5.742572745781994,5.7539566667414865,5.765713831011126,5.777844238590913,5.790347889480846,5.803224783680929,5.816474921191158,5.8300983020115345,5.844094926142058,5.858464793582729,5.8732079043335474,5.888324258394515,5.903813855765627,5.919676696446888,5.935912780438296,5.95252210773985,5.969504678351554,5.986860492273404,6.004589549505401,6.022691850047547,6.04116739389984,6.060016181062278
0.91,6.11273115019613,6.093258819642954,6.0741798695049924,6.055494299782249,6.037202110474719,6.019303301582405,6.001797873105307,5.984685825043424,5.967967157396757,5.951641870165306,5.935709963349069,5.920171436948049,5.905026290962245,5.890274525391656,5.875916140236282,5.861951135496125,5.848379511171184,5.835201267261456,5.822416403766947,5.81002492068765,5.79802681802357,5.786422095774707,5.775210753941059,5.764392792522627,5.75396821151941,5.7439370109314085,5.734299190758623,5.725054751001053,5.716203691658699,5.707746012731561,5.699681714219639,5.692010796122932,5.684733258441439,5.6778491011751635,5.671358324324103,5.665260927888259,5.65955691186763,5.654246276262217,5.6493290210720195,5.644805146297038,5.640674651937272,5.636937537992722,5.633593804463387,5.630643451349268,5.628086478650364,5.625922886366677,5.624152674498205,5.622775843044949,5.621792392006909,5.621202321384085,5.621005631176476,5.621202321384082,5.621792392006905,5.622775843044944,5.624152674498197,5.625922886366666,5.628086478650352,5.630643451349253,5.63359380446337,5.636937537992703,5.640674651937251,5.644805146297014,5.649329021071995,5.65424627626219,5.659556911867601,5.665260927888229,5.671358324324072,5.677849101175131,5.684733258441405,5.692010796122896,5.699681714219601,5.707746012731523,5.71620369165866,5.7250547510010135,5.734299190758581,5.743937010931366,5.753968211519368,5.764392792522584,5.775210753941015,5.786422095774665,5.798026818023527,5.810024920687607,5.822416403766902,5.8352012672614135,5.848379511171141,5.861951135496082,5.875916140236241,5.890274525391615,5.905026290962206,5.920171436948013,5.935709963349034,5.951641870165271,5.967967157396725,5.984685825043393,6.001797873105279,6.019303301582379,6.037202110474696,6.055494299782229,6.0741798695049765,6.093258819642941,6.1127311501961215,6.132596861164518
1.04,6.186448091996636,6.165978974742573,6.1459233750087945,6.126281292795297,6.107052728102086,6.088237680929158,6.069836151276514,6.0518481391441545,6.034273644532079,6.017112667440288,6.0003652078687795,5.984031265817557,5.9681108412866175,5.952603934275962,5.937510544785591,5.922830672815504,5.908564318365701,5.8947114814361825,5.881272162026948,5.868246360137998,5.85563407576933,5.843435308920948,5.831650059592849,5.820278327785036,5.809320113497503,5.798775416730257,5.788644237483296,5.778926575756618,5.769622431550222,5.760731804864114,5.752254695698288,5.744191104052747,5.73654102992749,5.729304473322515,5.722481434237825,5.716071912673421,5.7100759086293,5.704493422105462,5.699324453101911,5.694569001618642,5.690227067655658,5.686298651212955,5.68278375229054,5.679682370888408,5.676994507006559,5.674720160644996,5.672859331803717,5.6714120204827205,5.670378226682009,5.669757950401582,5.669551191641439,5.669757950401579,5.670378226682005,5.671412020482715,5.672859331803708,5.674720160644985,5.676994507006547,5.6796823708883935,5.682783752290523,5.686298651212938,5.690227067655637,5.694569001618619,5.699324453101885,5.704493422105436,5.710075908629272,5.716071912673391,5.722481434237795,5.7293044733224825,5.736541029927454,5.744191104052711,5.752254695698251,5.760731804864076,5.769622431550185,5.778926575756578,5.788644237483255,5.798775416730217,5.809320113497461,5.820278327784993,5.831650059592806,5.843435308920905,5.855634075769285,5.868246360137953,5.881272162026904,5.89471148143614,5.908564318365659,5.922830672815462,5.9375105447855505,5.952603934275923,5.968110841286578,5.98403126581752,6.000365207868744,6.017112667440254,6.034273644532047,6.051848139144124,6.069836151276487,6.088237680929133,6.107052728102063,6.1262812927952774,6.145923375008777,6.16597897474256,6.186448091996628,6.207330726770979
